claim_id,idd_pol_policy,idd_cus_customer,idd_prd_product,d_claim_date,amt_claim
C-2025-0001125,P-2025-002985,100750,19bd7beafce7eb141e672aec8fe7d7c3,2025-06-06,653.06
C-2023-0001126,P-2023-001306,100716,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-05-04,4205.24
C-2025-0001127,P-2025-000694,100572,7f89c4cd954b7f708ce420be328cebb4,2025-11-24,248.8
C-2024-0001128,P-2023-002311,100802,eb1f8989a62d585d97875883da198e51,2024-02-25,258.54
C-2023-0001129,P-2023-002421,100186,dcfcf92bb54103cb27c8801b1960989c,2023-10-27,1493.48
C-2026-0001130,P-2025-001973,100081,a2a38920c9919e09c8703d8892080502,2026-05-17,451.46
C-2025-0001131,P-2024-002862,100477,ee203b1703de1595784024279eff985b,2025-12-06,454.21
C-2024-0001132,P-2023-002450,100324,19bd7beafce7eb141e672aec8fe7d7c3,2024-05-02,1142.9
C-2024-0001133,P-2023-000822,100813,7f89c4cd954b7f708ce420be328cebb4,2024-02-23,160.47
C-2024-0001134,P-2023-001777,100247,ee203b1703de1595784024279eff985b,2024-06-22,793.47
C-2024-0001135,P-2024-000209,100027,dcfcf92bb54103cb27c8801b1960989c,2024-04-08,2264.8
C-2024-0001136,P-2024-001707,100275,a2a38920c9919e09c8703d8892080502,2024-07-01,173.6
C-2023-0001137,P-2023-000805,100767,ee203b1703de1595784024279eff985b,2023-05-15,1142.0
C-2023-0001138,P-2023-000490,100269,ee203b1703de1595784024279eff985b,2023-12-11,663.99
C-2023-0001139,P-2023-002399,100805,eb1f8989a62d585d97875883da198e51,2023-09-28,232.9
C-2023-0001140,P-2023-002233,100650,3ef69f90a5178021fa2875bdb7700d8e,2023-04-30,100.49
C-2024-0001141,P-2024-002697,100741,eb1f8989a62d585d97875883da198e51,2024-04-03,174.0
C-2025-0001142,P-2024-002304,100703,3c66679311c1abec9d9192d01ce26f07,2025-02-27,528.53
C-2025-0001143,P-2024-002188,100013,eb1f8989a62d585d97875883da198e51,2025-03-07,161.24
C-2023-0001144,P-2023-000554,100454,7f89c4cd954b7f708ce420be328cebb4,2023-04-30,189.04
C-2023-0001145,P-2023-001809,100643,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-06-22,1328.72
C-2025-0001146,P-2025-001530,100384,a2a38920c9919e09c8703d8892080502,2025-08-29,627.71
C-2024-0001147,P-2023-001011,100114,3c66679311c1abec9d9192d01ce26f07,2024-01-22,756.0
C-2024-0001148,P-2024-002876,100576,ee203b1703de1595784024279eff985b,2024-07-06,376.16
C-2023-0001149,P-2023-000692,100279,3ef69f90a5178021fa2875bdb7700d8e,2023-04-05,227.41
C-2023-0001150,P-2023-001849,100127,ee203b1703de1595784024279eff985b,2023-07-22,913.67
C-2023-0001151,P-2023-002192,100311,a2a38920c9919e09c8703d8892080502,2023-04-15,116.22
C-2025-0001152,P-2024-001782,100423,3c66679311c1abec9d9192d01ce26f07,2025-06-09,941.1
C-2025-0001153,P-2024-002501,100151,dcfcf92bb54103cb27c8801b1960989c,2025-02-17,1959.48
C-2024-0001154,P-2024-001236,100857,a2a38920c9919e09c8703d8892080502,2024-10-22,87.04
C-2025-0001155,P-2024-000841,100085,7f89c4cd954b7f708ce420be328cebb4,2025-01-17,368.12
C-2024-0001156,P-2023-000181,100541,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-03-30,744.47
C-2025-0001157,P-2024-001338,100651,ee203b1703de1595784024279eff985b,2025-01-06,576.88
C-2024-0001158,P-2023-002978,100270,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-06-03,829.13
C-2024-0001159,P-2023-000116,100218,3c66679311c1abec9d9192d01ce26f07,2024-07-09,1171.06
C-2025-0001160,P-2023-000547,100400,ee203b1703de1595784024279eff985b,2025-03-27,327.94
C-2025-0001161,P-2025-002401,100178,dcfcf92bb54103cb27c8801b1960989c,2025-10-26,1447.22
C-2024-0001162,P-2023-002585,100838,ee203b1703de1595784024279eff985b,2024-07-08,432.06
C-2026-0001163,P-2025-000854,100501,eb1f8989a62d585d97875883da198e51,2026-04-20,189.23
C-2024-0001164,P-2024-002697,100741,eb1f8989a62d585d97875883da198e51,2024-06-14,234.71
C-2024-0001165,P-2024-001489,100367,3ef69f90a5178021fa2875bdb7700d8e,2024-08-27,289.3
C-2025-0001166,P-2024-002853,100705,ee203b1703de1595784024279eff985b,2025-04-28,1104.2
C-2025-0001167,P-2024-001302,100430,dcfcf92bb54103cb27c8801b1960989c,2025-06-07,2072.76
C-2025-0001168,P-2024-000402,100945,3ef69f90a5178021fa2875bdb7700d8e,2025-03-02,191.16
C-2024-0001169,P-2023-001019,100340,dcfcf92bb54103cb27c8801b1960989c,2024-07-17,982.94
C-2025-0001170,P-2024-000835,100568,eb1f8989a62d585d97875883da198e51,2025-06-15,91.19
C-2025-0001171,P-2024-002543,100179,7f89c4cd954b7f708ce420be328cebb4,2025-04-18,262.44
C-2023-0001172,P-2023-001248,100722,a2a38920c9919e09c8703d8892080502,2023-09-19,186.63
C-2025-0001173,P-2025-002667,100803,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-03-19,2709.02
C-2025-0001174,P-2025-000749,100836,3ef69f90a5178021fa2875bdb7700d8e,2025-04-26,195.06
C-2025-0001175,P-2024-001109,100731,eb1f8989a62d585d97875883da198e51,2025-01-11,285.36
C-2023-0001176,P-2023-002849,100809,7f89c4cd954b7f708ce420be328cebb4,2023-09-08,331.8
C-2025-0001177,P-2024-001505,100145,3c66679311c1abec9d9192d01ce26f07,2025-05-28,480.52
C-2024-0001178,P-2024-001577,100440,3c66679311c1abec9d9192d01ce26f07,2024-06-08,1507.23
C-2024-0001179,P-2023-000870,100283,eb1f8989a62d585d97875883da198e51,2024-01-11,536.9
C-2025-0001180,P-2025-001170,100393,dcfcf92bb54103cb27c8801b1960989c,2025-09-15,2915.83
C-2025-0001181,P-2025-000526,100358,eb1f8989a62d585d97875883da198e51,2025-06-16,340.06
C-2023-0001182,P-2023-001680,100493,dcfcf92bb54103cb27c8801b1960989c,2023-03-30,2847.02
C-2025-0001183,P-2024-001536,100904,7f89c4cd954b7f708ce420be328cebb4,2025-02-02,150.55
C-2023-0001184,P-2023-002671,100041,a2a38920c9919e09c8703d8892080502,2023-07-24,434.8
C-2024-0001185,P-2023-002102,100658,3c66679311c1abec9d9192d01ce26f07,2024-12-27,430.08
C-2024-0001186,P-2023-002965,100076,7f89c4cd954b7f708ce420be328cebb4,2024-01-16,179.74
C-2025-0001187,P-2025-000978,100458,3ef69f90a5178021fa2875bdb7700d8e,2025-08-09,317.79
C-2023-0001188,P-2023-001456,100833,3ef69f90a5178021fa2875bdb7700d8e,2023-04-23,52.76
C-2023-0001189,P-2023-001041,100330,3c66679311c1abec9d9192d01ce26f07,2023-11-13,374.39
C-2023-0001190,P-2023-002162,100652,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-11-06,1460.86
C-2025-0001191,P-2024-001683,100366,a2a38920c9919e09c8703d8892080502,2025-01-10,323.94
C-2024-0001192,P-2024-000637,100062,ee203b1703de1595784024279eff985b,2024-10-22,300.58
C-2023-0001193,P-2023-000011,100147,dcfcf92bb54103cb27c8801b1960989c,2023-07-04,910.28
C-2025-0001194,P-2025-002131,100032,eb1f8989a62d585d97875883da198e51,2025-07-09,209.56
C-2023-0001195,P-2023-000539,100467,ee203b1703de1595784024279eff985b,2023-09-01,463.67
C-2025-0001196,P-2025-002333,100757,3c66679311c1abec9d9192d01ce26f07,2025-12-17,1032.61
C-2025-0001197,P-2025-001770,100195,19bd7beafce7eb141e672aec8fe7d7c3,2025-12-22,602.83
C-2026-0001198,P-2025-001328,100284,3ef69f90a5178021fa2875bdb7700d8e,2026-03-11,284.3
C-2024-0001199,P-2023-002800,100156,7f89c4cd954b7f708ce420be328cebb4,2024-05-14,84.31
C-2023-0001200,P-2023-001866,100628,ee203b1703de1595784024279eff985b,2023-07-27,385.54
C-2025-0001201,P-2024-001230,100858,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-05-02,2894.56
C-2025-0001202,P-2025-000167,100650,ee203b1703de1595784024279eff985b,2025-01-09,645.19
C-2025-0001203,P-2024-001563,100966,3ef69f90a5178021fa2875bdb7700d8e,2025-06-01,204.28
C-2023-0001204,P-2023-000025,100812,3c66679311c1abec9d9192d01ce26f07,2023-10-15,1097.4
C-2024-0001205,P-2023-002138,100414,dcfcf92bb54103cb27c8801b1960989c,2024-04-27,1073.28
C-2023-0001206,P-2023-002029,100298,7f89c4cd954b7f708ce420be328cebb4,2023-10-29,326.1
C-2024-0001207,P-2023-000532,100325,3ef69f90a5178021fa2875bdb7700d8e,2024-10-07,256.34
C-2024-0001208,P-2023-002064,100070,19bd7beafce7eb141e672aec8fe7d7c3,2024-05-13,2715.49
C-2024-0001209,P-2024-001208,100158,ee203b1703de1595784024279eff985b,2024-06-20,708.76
C-2024-0001210,P-2023-001990,100911,dcfcf92bb54103cb27c8801b1960989c,2024-07-02,1309.76
C-2024-0001211,P-2023-001929,100871,19bd7beafce7eb141e672aec8fe7d7c3,2024-07-30,4453.77
C-2023-0001212,P-2023-001773,100071,7f89c4cd954b7f708ce420be328cebb4,2023-08-05,436.16
C-2025-0001213,P-2025-000746,100182,a2a38920c9919e09c8703d8892080502,2025-06-03,234.45
C-2024-0001214,P-2024-000560,100083,ee203b1703de1595784024279eff985b,2024-08-15,421.97
C-2025-0001215,P-2024-000631,100274,7f89c4cd954b7f708ce420be328cebb4,2025-05-07,208.4
C-2023-0001216,P-2023-001212,100954,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-07-26,857.71
C-2023-0001217,P-2023-001534,100859,3ef69f90a5178021fa2875bdb7700d8e,2023-07-20,303.51
C-2023-0001218,P-2023-002183,100963,a2a38920c9919e09c8703d8892080502,2023-10-17,254.01
C-2024-0001219,P-2024-000802,100172,3c66679311c1abec9d9192d01ce26f07,2024-06-03,2952.8
C-2024-0001220,P-2024-001341,100628,19bd7beafce7eb141e672aec8fe7d7c3,2024-12-28,2447.53
C-2023-0001221,P-2023-001056,100619,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-09-18,1550.5
C-2024-0001222,P-2024-001805,100701,ee203b1703de1595784024279eff985b,2024-07-03,276.21
C-2024-0001223,P-2023-000298,100688,dcfcf92bb54103cb27c8801b1960989c,2024-01-24,915.69
C-2025-0001224,P-2024-001032,100707,7f89c4cd954b7f708ce420be328cebb4,2025-05-24,121.16
C-2024-0001225,P-2023-001414,100742,19bd7beafce7eb141e672aec8fe7d7c3,2024-02-07,816.23
C-2025-0001226,P-2025-002269,100276,a2a38920c9919e09c8703d8892080502,2025-09-04,286.39
C-2025-0001227,P-2024-000255,100892,a2a38920c9919e09c8703d8892080502,2025-02-15,204.41
C-2024-0001228,P-2024-000050,100668,7f89c4cd954b7f708ce420be328cebb4,2024-08-03,103.18
C-2024-0001229,P-2024-000053,100105,19bd7beafce7eb141e672aec8fe7d7c3,2024-11-18,614.22
C-2025-0001230,P-2024-002381,100471,eb1f8989a62d585d97875883da198e51,2025-06-02,288.02
C-2023-0001231,P-2023-000705,100503,ee203b1703de1595784024279eff985b,2023-08-03,345.4
C-2025-0001232,P-2025-000935,100033,eb1f8989a62d585d97875883da198e51,2025-07-24,103.43
C-2023-0001233,P-2023-000554,100454,7f89c4cd954b7f708ce420be328cebb4,2023-09-25,385.74
C-2024-0001234,P-2024-000509,100330,7f89c4cd954b7f708ce420be328cebb4,2024-06-16,305.25
C-2025-0001235,P-2024-001064,100949,3ef69f90a5178021fa2875bdb7700d8e,2025-02-24,168.29
C-2024-0001236,P-2023-000700,100797,ee203b1703de1595784024279eff985b,2024-01-04,925.71
C-2025-0001237,P-2025-002850,100741,ee203b1703de1595784024279eff985b,2025-06-29,532.07
C-2024-0001238,P-2023-001889,100863,7f89c4cd954b7f708ce420be328cebb4,2024-07-24,186.27
C-2025-0001239,P-2025-002262,100250,eb1f8989a62d585d97875883da198e51,2025-06-24,514.14
C-2024-0001240,P-2024-001233,100503,3c66679311c1abec9d9192d01ce26f07,2024-05-12,1419.83
C-2024-0001241,P-2023-002693,100035,3c66679311c1abec9d9192d01ce26f07,2024-03-27,432.31
C-2024-0001242,P-2024-001276,100208,dcfcf92bb54103cb27c8801b1960989c,2024-10-15,1044.44
C-2025-0001243,P-2024-001500,100973,ee203b1703de1595784024279eff985b,2025-05-05,192.5
C-2025-0001244,P-2024-000355,100382,dcfcf92bb54103cb27c8801b1960989c,2025-01-23,592.64
C-2025-0001245,P-2024-000336,100175,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-04-06,2572.59
C-2024-0001246,P-2024-002798,100341,ee203b1703de1595784024279eff985b,2024-11-24,577.77
C-2024-0001247,P-2024-001903,100713,3c66679311c1abec9d9192d01ce26f07,2024-01-26,1192.08
C-2024-0001248,P-2024-002388,100707,ee203b1703de1595784024279eff985b,2024-12-17,990.4
C-2023-0001249,P-2023-000957,100733,7f89c4cd954b7f708ce420be328cebb4,2023-09-19,77.99
C-2024-0001250,P-2023-001464,100694,19bd7beafce7eb141e672aec8fe7d7c3,2024-01-09,1293.33
C-2024-0001251,P-2024-002437,100201,dcfcf92bb54103cb27c8801b1960989c,2024-12-04,1896.45
C-2025-0001252,P-2024-001465,100309,ee203b1703de1595784024279eff985b,2025-01-05,176.76
C-2024-0001253,P-2024-002483,100548,ee203b1703de1595784024279eff985b,2024-05-30,878.61
C-2023-0001254,P-2023-000670,100193,19bd7beafce7eb141e672aec8fe7d7c3,2023-08-11,509.66
C-2024-0001255,P-2024-002712,100174,7f89c4cd954b7f708ce420be328cebb4,2024-10-30,201.73
C-2025-0001256,P-2024-002522,100404,19bd7beafce7eb141e672aec8fe7d7c3,2025-05-10,2302.61
C-2024-0001257,P-2023-001303,100415,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-04-18,567.57
C-2025-0001258,P-2025-001725,100593,dcfcf92bb54103cb27c8801b1960989c,2025-08-11,1604.42
C-2023-0001259,P-2023-001495,100035,eb1f8989a62d585d97875883da198e51,2023-02-09,278.73
C-2023-0001260,P-2023-000214,100926,eb1f8989a62d585d97875883da198e51,2023-07-31,118.88
C-2023-0001261,P-2023-002170,100362,ee203b1703de1595784024279eff985b,2023-11-18,254.99
C-2024-0001262,P-2024-002976,100972,3ef69f90a5178021fa2875bdb7700d8e,2024-02-11,181.87
C-2023-0001263,P-2023-000758,100540,dcfcf92bb54103cb27c8801b1960989c,2023-11-26,1127.82
C-2025-0001264,P-2024-002178,100739,19bd7beafce7eb141e672aec8fe7d7c3,2025-02-22,1232.23
C-2026-0001265,P-2025-001794,100896,3ef69f90a5178021fa2875bdb7700d8e,2026-05-22,124.08
C-2024-0001266,P-2023-000190,100257,ee203b1703de1595784024279eff985b,2024-08-31,535.28
C-2024-0001267,P-2024-000503,100229,19bd7beafce7eb141e672aec8fe7d7c3,2024-09-04,2981.06
C-2025-0001268,P-2025-000622,100280,ee203b1703de1595784024279eff985b,2025-03-27,726.61
C-2024-0001269,P-2023-002268,100848,7f89c4cd954b7f708ce420be328cebb4,2024-03-07,399.18
C-2025-0001270,P-2025-002131,100032,eb1f8989a62d585d97875883da198e51,2025-04-30,1524.47
C-2026-0001271,P-2025-002261,100562,dcfcf92bb54103cb27c8801b1960989c,2026-07-22,1773.42
C-2023-0001272,P-2023-000412,100588,eb1f8989a62d585d97875883da198e51,2023-09-03,247.21
C-2024-0001273,P-2024-002219,100027,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-08-25,1850.72
C-2025-0001274,P-2025-001973,100081,a2a38920c9919e09c8703d8892080502,2025-11-02,265.67
C-2023-0001275,P-2023-001129,100227,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-10-12,949.22
C-2024-0001276,P-2024-002215,100140,ee203b1703de1595784024279eff985b,2024-07-18,1920.86
C-2024-0001277,P-2023-002675,100180,7f89c4cd954b7f708ce420be328cebb4,2024-05-22,391.36
C-2023-0001278,P-2023-000186,100903,a2a38920c9919e09c8703d8892080502,2023-11-13,216.1
C-2024-0001279,P-2024-001003,100227,3ef69f90a5178021fa2875bdb7700d8e,2024-06-05,229.81
C-2025-0001280,P-2025-001347,100260,19bd7beafce7eb141e672aec8fe7d7c3,2025-02-18,341.39
C-2025-0001281,P-2024-000326,100160,eb1f8989a62d585d97875883da198e51,2025-05-19,207.2
C-2025-0001282,P-2025-002870,100238,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-07-18,1611.78
C-2025-0001283,P-2025-000128,100536,eb1f8989a62d585d97875883da198e51,2025-05-21,124.89
C-2023-0001284,P-2023-000633,100569,ee203b1703de1595784024279eff985b,2023-05-09,307.15
C-2025-0001285,P-2024-002208,100868,19bd7beafce7eb141e672aec8fe7d7c3,2025-10-14,509.53
C-2024-0001286,P-2023-000762,100324,ee203b1703de1595784024279eff985b,2024-01-31,486.58
C-2025-0001287,P-2025-000188,100890,dcfcf92bb54103cb27c8801b1960989c,2025-12-03,1001.29
C-2024-0001288,P-2024-000752,100831,eb1f8989a62d585d97875883da198e51,2024-12-26,192.33
C-2025-0001289,P-2024-002746,100581,ee203b1703de1595784024279eff985b,2025-07-21,1745.23
C-2024-0001290,P-2023-000155,100050,ee203b1703de1595784024279eff985b,2024-09-02,2202.12
C-2025-0001291,P-2024-000816,100827,3c66679311c1abec9d9192d01ce26f07,2025-01-08,777.85
C-2025-0001292,P-2024-000482,100179,7f89c4cd954b7f708ce420be328cebb4,2025-09-13,300.57
C-2024-0001293,P-2023-002950,100892,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-06-29,2563.17
C-2024-0001294,P-2024-002343,100602,ee203b1703de1595784024279eff985b,2024-07-09,440.6
C-2025-0001295,P-2024-002195,100064,dcfcf92bb54103cb27c8801b1960989c,2025-02-16,1688.56
C-2024-0001296,P-2023-000599,100521,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-11-29,2691.7
C-2024-0001297,P-2023-000107,100802,7f89c4cd954b7f708ce420be328cebb4,2024-03-26,129.87
C-2024-0001298,P-2024-001846,100278,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-12-02,880.89
C-2023-0001299,P-2023-002567,100561,eb1f8989a62d585d97875883da198e51,2023-06-23,405.08
C-2025-0001300,P-2025-002742,100117,3ef69f90a5178021fa2875bdb7700d8e,2025-04-07,128.34
C-2024-0001301,P-2024-002949,100209,dcfcf92bb54103cb27c8801b1960989c,2024-02-24,799.34
C-2024-0001302,P-2024-001054,100097,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-09-18,1344.76
C-2023-0001303,P-2023-002385,100900,dcfcf92bb54103cb27c8801b1960989c,2023-12-25,934.53
C-2025-0001304,P-2025-002733,100437,ee203b1703de1595784024279eff985b,2025-07-28,1148.86
C-2023-0001305,P-2023-000234,100604,7f89c4cd954b7f708ce420be328cebb4,2023-10-22,213.42
C-2025-0001306,P-2024-002938,100299,ee203b1703de1595784024279eff985b,2025-05-28,742.21
C-2024-0001307,P-2023-001480,100378,3ef69f90a5178021fa2875bdb7700d8e,2024-02-07,202.83
C-2024-0001308,P-2024-002174,100009,3c66679311c1abec9d9192d01ce26f07,2024-06-05,711.52
C-2024-0001309,P-2024-000590,100547,3ef69f90a5178021fa2875bdb7700d8e,2024-07-15,171.6
C-2024-0001310,P-2023-000387,100148,3c66679311c1abec9d9192d01ce26f07,2024-07-08,824.02
C-2024-0001311,P-2024-001757,100177,a2a38920c9919e09c8703d8892080502,2024-10-15,172.41
C-2023-0001312,P-2023-001036,100706,7f89c4cd954b7f708ce420be328cebb4,2023-06-30,243.43
C-2024-0001313,P-2023-000490,100269,ee203b1703de1595784024279eff985b,2024-01-13,639.69
C-2023-0001314,P-2023-000235,100425,eb1f8989a62d585d97875883da198e51,2023-09-06,216.63
C-2025-0001315,P-2025-001050,100277,3c66679311c1abec9d9192d01ce26f07,2025-05-09,1452.8
C-2023-0001316,P-2023-000329,100111,3ef69f90a5178021fa2875bdb7700d8e,2023-11-02,157.96
C-2025-0001317,P-2024-001846,100278,2faf36b0c9f62ee6b234e8e2630d7d3a,2025-06-23,881.72
C-2023-0001318,P-2023-001907,100262,7f89c4cd954b7f708ce420be328cebb4,2023-06-23,307.08
C-2025-0001319,P-2024-002704,100464,dcfcf92bb54103cb27c8801b1960989c,2025-09-29,1966.31
C-2023-0001320,P-2023-001033,100318,a2a38920c9919e09c8703d8892080502,2023-07-20,238.99
C-2025-0001321,P-2024-002434,100879,3ef69f90a5178021fa2875bdb7700d8e,2025-06-13,133.74
C-2024-0001322,P-2024-001052,100654,7f89c4cd954b7f708ce420be328cebb4,2024-07-19,318.05
C-2024-0001323,P-2024-000974,100381,dcfcf92bb54103cb27c8801b1960989c,2024-11-15,452.99
C-2024-0001324,P-2024-002886,100338,a2a38920c9919e09c8703d8892080502,2024-03-22,104.77
C-2023-0001325,P-2023-001810,100781,dcfcf92bb54103cb27c8801b1960989c,2023-11-15,7537.96
C-2025-0001326,P-2024-001545,100489,19bd7beafce7eb141e672aec8fe7d7c3,2025-09-22,793.08
C-2025-0001327,P-2025-002314,100467,7f89c4cd954b7f708ce420be328cebb4,2025-03-21,313.04
C-2024-0001328,P-2024-002864,100789,a2a38920c9919e09c8703d8892080502,2024-10-15,589.14
C-2024-0001329,P-2024-001767,100753,ee203b1703de1595784024279eff985b,2024-08-28,531.91
C-2024-0001330,P-2024-002156,100815,ee203b1703de1595784024279eff985b,2024-07-10,479.09
C-2025-0001331,P-2024-000324,100396,eb1f8989a62d585d97875883da198e51,2025-02-03,84.99
C-2024-0001332,P-2023-001262,100252,19bd7beafce7eb141e672aec8fe7d7c3,2024-04-21,711.4
C-2023-0001333,P-2023-002122,100259,eb1f8989a62d585d97875883da198e51,2023-12-23,212.12
C-2024-0001334,P-2023-001473,100844,eb1f8989a62d585d97875883da198e51,2024-04-18,851.06
C-2024-0001335,P-2023-002946,100424,3c66679311c1abec9d9192d01ce26f07,2024-04-26,1011.43
C-2024-0001336,P-2024-000209,100027,dcfcf92bb54103cb27c8801b1960989c,2024-07-17,1025.78
C-2025-0001337,P-2024-001713,100659,eb1f8989a62d585d97875883da198e51,2025-01-23,171.49
C-2024-0001338,P-2024-000802,100172,3c66679311c1abec9d9192d01ce26f07,2024-10-09,551.44
C-2025-0001339,P-2024-000175,100951,3c66679311c1abec9d9192d01ce26f07,2025-07-09,468.59
C-2024-0001340,P-2023-002268,100848,7f89c4cd954b7f708ce420be328cebb4,2024-02-14,163.2
C-2024-0001341,P-2023-000030,100057,19bd7beafce7eb141e672aec8fe7d7c3,2024-03-28,643.92
C-2023-0001342,P-2023-000633,100569,ee203b1703de1595784024279eff985b,2023-06-05,213.78
C-2023-0001343,P-2023-001075,100755,a2a38920c9919e09c8703d8892080502,2023-08-13,129.43
C-2025-0001344,P-2024-001228,100975,ee203b1703de1595784024279eff985b,2025-04-14,640.04
C-2024-0001345,P-2023-000220,100948,eb1f8989a62d585d97875883da198e51,2024-05-08,299.06
C-2024-0001346,P-2023-000638,100797,dcfcf92bb54103cb27c8801b1960989c,2024-02-08,537.96
C-2024-0001347,P-2023-000226,100690,19bd7beafce7eb141e672aec8fe7d7c3,2024-02-01,479.42
C-2025-0001348,P-2024-001867,100109,3c66679311c1abec9d9192d01ce26f07,2025-07-23,912.67
C-2024-0001349,P-2024-002658,100536,19bd7beafce7eb141e672aec8fe7d7c3,2024-08-12,2881.69
C-2024-0001350,P-2023-002664,100360,a2a38920c9919e09c8703d8892080502,2024-06-17,238.26
C-2025-0001351,P-2024-002607,100160,3ef69f90a5178021fa2875bdb7700d8e,2025-03-11,138.68
C-2025-0001352,P-2024-001072,100043,ee203b1703de1595784024279eff985b,2025-12-30,462.87
C-2023-0001353,P-2023-002462,100633,3ef69f90a5178021fa2875bdb7700d8e,2023-06-03,283.27
C-2025-0001354,P-2024-001447,100470,3ef69f90a5178021fa2875bdb7700d8e,2025-02-13,156.92
C-2023-0001355,P-2023-002142,100333,a2a38920c9919e09c8703d8892080502,2023-09-15,136.61
C-2023-0001356,P-2023-001645,100197,a2a38920c9919e09c8703d8892080502,2023-04-29,77.47
C-2023-0001357,P-2023-002505,100750,a2a38920c9919e09c8703d8892080502,2023-06-11,146.1
C-2025-0001358,P-2024-002617,100448,eb1f8989a62d585d97875883da198e51,2025-07-01,335.87
C-2023-0001359,P-2023-001004,100317,19bd7beafce7eb141e672aec8fe7d7c3,2023-04-04,142.82
C-2024-0001360,P-2024-002544,100605,2faf36b0c9f62ee6b234e8e2630d7d3a,2024-12-20,841.74
C-2024-0001361,P-2023-000387,100148,3c66679311c1abec9d9192d01ce26f07,2024-09-21,1420.19
C-2025-0001362,P-2024-001409,100151,ee203b1703de1595784024279eff985b,2025-01-05,310.51
C-2026-0001363,P-2025-002903,100245,ee203b1703de1595784024279eff985b,2026-02-28,265.03
C-2025-0001364,P-2024-001570,100473,19bd7beafce7eb141e672aec8fe7d7c3,2025-09-20,1226.74
C-2024-0001365,P-2023-000638,100797,dcfcf92bb54103cb27c8801b1960989c,2024-01-31,6685.34
C-2024-0001366,P-2024-002242,100203,eb1f8989a62d585d97875883da198e51,2024-12-02,529.34
C-2024-0001367,P-2023-001938,100669,3ef69f90a5178021fa2875bdb7700d8e,2024-05-21,325.28
C-2023-0001368,P-2023-001541,100884,19bd7beafce7eb141e672aec8fe7d7c3,2023-11-10,1788.22
C-2024-0001369,P-2024-002414,100365,3c66679311c1abec9d9192d01ce26f07,2024-07-19,1959.27
C-2025-0001370,P-2024-000867,100542,dcfcf92bb54103cb27c8801b1960989c,2025-01-02,2565.49
C-2025-0001371,P-2024-001651,100476,ee203b1703de1595784024279eff985b,2025-01-20,773.02
C-2025-0001372,P-2024-001330,100779,ee203b1703de1595784024279eff985b,2025-02-07,785.98
C-2023-0001373,P-2023-001939,100365,7f89c4cd954b7f708ce420be328cebb4,2023-09-16,231.42
C-2023-0001374,P-2023-002930,100887,2faf36b0c9f62ee6b234e8e2630d7d3a,2023-03-27,2040.88
C-2025-0001375,P-2025-001530,100384,a2a38920c9919e09c8703d8892080502,2025-12-28,92.22
